game_date,home_team,away_team,inning,inning_topbot,pitcher,events,hit_value
2024-04-16,AZ,CHC,8,Top,612434,triple,3
2024-04-16,AZ,CHC,8,Top,612434,field_out,0
2024-04-16,AZ,CHC,7,Bot,643410,field_out,0
2024-04-16,AZ,CHC,7,Bot,643410,field_out,0
2024-04-16,AZ,CHC,7,Bot,643410,strikeout,0
2024-04-16,AZ,CHC,7,Bot,694037,double,2
2024-04-16,AZ,CHC,7,Bot,694037,walk,0
2024-04-16,AZ,CHC,7,Top,612434,field_out,0
2024-04-16,AZ,CHC,7,Top,669459,home_run,4
2024-04-16,AZ,CHC,7,Top,669459,walk,0
2024-04-16,AZ,CHC,7,Top,669459,single,1
2024-04-16,AZ,CHC,7,Top,669459,sac_fly,0
2024-04-16,AZ,CHC,7,Top,669459,field_out,0
2024-04-16,AZ,CHC,7,Top,666818,single,1
2024-04-16,AZ,CHC,7,Top,666818,single,1
2024-04-16,AZ,CHC,7,Top,666818,walk,0
2024-04-16,AZ,CHC,6,Bot,694037,field_out,0
2024-04-16,AZ,CHC,6,Bot,694037,walk,0
2024-04-16,AZ,CHC,6,Bot,694037,grounded_into_double_play,0
2024-04-16,AZ,CHC,6,Bot,694037,single,1
2024-04-16,AZ,CHC,6,Bot,694037,single,1
2024-04-16,AZ,CHC,6,Top,543518,strikeout,0
2024-04-16,AZ,CHC,6,Top,543518,field_out,0
2024-04-16,AZ,CHC,6,Top,543518,field_out,0
2024-04-16,AZ,CHC,5,Bot,681432,field_out,0
2024-04-16,AZ,CHC,5,Bot,681432,single,1
2024-04-16,AZ,CHC,5,Bot,681432,single,1
2024-04-16,AZ,CHC,5,Bot,681432,sac_fly,0
2024-04-16,AZ,CHC,5,Bot,681432,walk,0
2024-04-16,AZ,CHC,5,Bot,543294,walk,0
2024-04-16,AZ,CHC,5,Bot,543294,walk,0
2024-04-16,AZ,CHC,5,Bot,543294,field_out,0
2024-04-16,AZ,CHC,5,Bot,543294,single,1
2024-04-16,AZ,CHC,5,Top,543518,field_out,0
2024-04-16,AZ,CHC,5,Top,543518,strikeout,0
2024-04-16,AZ,CHC,5,Top,674072,triple,3
2024-04-16,AZ,CHC,5,Top,674072,field_out,0
2024-04-16,AZ,CHC,5,Top,674072,double,2
2024-04-16,AZ,CHC,5,Top,674072,double,2
2024-04-16,AZ,CHC,5,Top,674072,triple,3
2024-04-16,AZ,CHC,5,Top,674072,single,1
2024-04-16,AZ,CHC,4,Bot,543294,strikeout,0
2024-04-16,AZ,CHC,4,Bot,543294,field_out,0
2024-04-16,AZ,CHC,4,Bot,543294,field_out,0
2024-04-16,AZ,CHC,4,Top,674072,strikeout,0
2024-04-16,AZ,CHC,4,Top,674072,force_out,0
2024-04-16,AZ,CHC,4,Top,674072,walk,0
2024-04-16,AZ,CHC,4,Top,674072,field_out,0
2024-04-16,AZ,CHC,3,Bot,543294,field_out,0
2024-04-16,AZ,CHC,3,Bot,543294,home_run,4
2024-04-16,AZ,CHC,3,Bot,543294,field_out,0
2024-04-16,AZ,CHC,3,Bot,543294,home_run,4
2024-04-16,AZ,CHC,3,Bot,543294,field_out,0
2024-04-16,AZ,CHC,3,Bot,543294,single,1
2024-04-16,AZ,CHC,3,Top,674072,strikeout,0
2024-04-16,AZ,CHC,3,Top,674072,field_out,0
2024-04-16,AZ,CHC,3,Top,674072,field_out,0
2024-04-16,AZ,CHC,3,Top,674072,double,2
2024-04-16,AZ,CHC,3,Top,674072,double,2
2024-04-16,AZ,CHC,2,Bot,543294,field_out,0
2024-04-16,AZ,CHC,2,Bot,543294,field_out,0
2024-04-16,AZ,CHC,2,Bot,543294,force_out,0
2024-04-16,AZ,CHC,2,Bot,543294,single,1
2024-04-16,AZ,CHC,2,Bot,543294,hit_by_pitch,0
2024-04-16,AZ,CHC,2,Top,674072,caught_stealing_2b,0
2024-04-16,AZ,CHC,2,Top,674072,field_out,0
2024-04-16,AZ,CHC,2,Top,674072,strikeout,0
2024-04-16,AZ,CHC,2,Top,674072,single,1
2024-04-16,AZ,CHC,1,Bot,543294,strikeout,0
2024-04-16,AZ,CHC,1,Bot,543294,field_out,0
2024-04-16,AZ,CHC,1,Bot,543294,walk,0
2024-04-16,AZ,CHC,1,Bot,543294,strikeout,0
2024-04-16,AZ,CHC,1,Top,674072,double_play,0
2024-04-16,AZ,CHC,1,Top,674072,field_out,0
2024-04-16,AZ,CHC,1,Top,674072,single,1
2024-04-16,BAL,MIN,9,Top,657508,field_out,0
2024-04-16,BAL,MIN,9,Top,657508,strikeout,0
2024-04-16,BAL,MIN,9,Top,657508,strikeout,0
2024-04-16,BAL,MIN,9,Top,657508,single,1
2024-04-16,BAL,MIN,9,Top,657508,single,1
2024-04-16,BAL,MIN,9,Top,657508,walk,0
2024-04-16,BAL,MIN,8,Bot,543351,field_out,0
2024-04-16,BAL,MIN,8,Bot,543351,strikeout,0
2024-04-16,BAL,MIN,8,Bot,543351,field_out,0
2024-04-16,BAL,MIN,8,Bot,543351,home_run,4
2024-04-16,BAL,MIN,8,Bot,543351,walk,0
2024-04-16,BAL,MIN,8,Top,657508,strikeout,0
2024-04-16,BAL,MIN,8,Top,670990,strikeout,0
2024-04-16,BAL,MIN,8,Top,670990,field_out,0
2024-04-16,BAL,MIN,8,Top,670990,single,1
2024-04-16,BAL,MIN,7,Bot,543351,strikeout,0
2024-04-16,BAL,MIN,7,Bot,543351,field_out,0
2024-04-16,BAL,MIN,7,Bot,543351,strikeout,0
2024-04-16,BAL,MIN,7,Bot,543351,double,2
2024-04-16,BAL,MIN,7,Top,670990,field_out,0
2024-04-16,BAL,MIN,7,Top,670990,field_out,0
2024-04-16,BAL,MIN,7,Top,670990,field_out,0
2024-04-16,BAL,MIN,6,Bot,573204,strikeout,0
2024-04-16,BAL,MIN,6,Bot,573204,field_out,0
2024-04-16,BAL,MIN,6,Bot,573204,single,1
2024-04-16,BAL,MIN,6,Bot,663978,field_out,0
2024-04-16,BAL,MIN,6,Bot,663978,single,1
2024-04-16,BAL,MIN,6,Top,680570,strikeout,0
2024-04-16,BAL,MIN,6,Top,680570,strikeout,0
2024-04-16,BAL,MIN,6,Top,680570,single,1
2024-04-16,BAL,MIN,6,Top,680570,double,2
2024-04-16,BAL,MIN,6,Top,680570,strikeout,0
2024-04-16,BAL,MIN,5,Bot,663978,field_out,0
2024-04-16,BAL,MIN,5,Bot,663978,field_out,0
2024-04-16,BAL,MIN,5,Bot,663978,field_out,0
2024-04-16,BAL,MIN,5,Top,680570,field_out,0
2024-04-16,BAL,MIN,5,Top,680570,walk,0
2024-04-16,BAL,MIN,5,Top,680570,strikeout,0
2024-04-16,BAL,MIN,5,Top,680570,strikeout,0
2024-04-16,BAL,MIN,4,Bot,663978,field_out,0
2024-04-16,BAL,MIN,4,Bot,663978,single,1
2024-04-16,BAL,MIN,4,Bot,663978,field_out,0
2024-04-16,BAL,MIN,4,Bot,663978,single,1
2024-04-16,BAL,MIN,4,Bot,663978,field_out,0
2024-04-16,BAL,MIN,4,Top,680570,field_out,0
2024-04-16,BAL,MIN,4,Top,680570,triple,3
2024-04-16,BAL,MIN,4,Top,680570,force_out,0
2024-04-16,BAL,MIN,4,Top,680570,strikeout,0
2024-04-16,BAL,MIN,4,Top,680570,walk,0
2024-04-16,BAL,MIN,3,Bot,663978,field_out,0
2024-04-16,BAL,MIN,3,Bot,663978,single,1
2024-04-16,BAL,MIN,3,Bot,663978,single,1
2024-04-16,BAL,MIN,3,Bot,663978,walk,0
2024-04-16,BAL,MIN,3,Bot,663978,home_run,4
2024-04-16,BAL,MIN,3,Bot,663978,field_out,0
2024-04-16,BAL,MIN,3,Bot,663978,single,1
2024-04-16,BAL,MIN,3,Bot,663978,field_out,0
2024-04-16,BAL,MIN,3,Bot,663978,single,1
2024-04-16,BAL,MIN,3,Top,680570,grounded_into_double_play,0
2024-04-16,BAL,MIN,3,Top,680570,field_out,0
2024-04-16,BAL,MIN,3,Top,680570,walk,0
2024-04-16,BAL,MIN,2,Bot,663978,field_out,0
2024-04-16,BAL,MIN,2,Bot,663978,home_run,4
2024-04-16,BAL,MIN,2,Bot,663978,double,2
2024-04-16,BAL,MIN,2,Bot,663978,strikeout,0
2024-04-16,BAL,MIN,2,Bot,663978,strikeout,0
2024-04-16,BAL,MIN,2,Bot,663978,single,1
2024-04-16,BAL,MIN,2,Top,680570,field_out,0
2024-04-16,BAL,MIN,2,Top,680570,field_out,0
2024-04-16,BAL,MIN,2,Top,680570,field_out,0
2024-04-16,BAL,MIN,1,Bot,663978,field_out,0
2024-04-16,BAL,MIN,1,Bot,663978,hit_by_pitch,0
2024-04-16,BAL,MIN,1,Bot,663978,field_out,0
2024-04-16,BAL,MIN,1,Bot,663978,field_out,0
2024-04-16,BAL,MIN,1,Bot,663978,single,1
2024-04-16,BAL,MIN,1,Top,680570,grounded_into_double_play,0
2024-04-16,BAL,MIN,1,Top,680570,single,1
2024-04-16,BAL,MIN,1,Top,680570,field_out,0
2024-04-16,BOS,CLE,11,Bot,605130,strikeout,0
2024-04-16,BOS,CLE,11,Bot,605130,strikeout,0
2024-04-16,BOS,CLE,11,Bot,605130,field_out,0
2024-04-16,BOS,CLE,11,Top,670174,strikeout,0
2024-04-16,BOS,CLE,11,Top,670174,field_out,0
2024-04-16,BOS,CLE,11,Top,670174,single,1
2024-04-16,BOS,CLE,11,Top,670174,sac_bunt,0
2024-04-16,BOS,CLE,11,Top,670174,single,1
2024-04-16,BOS,CLE,11,Top,670174,walk,0
2024-04-16,BOS,CLE,10,Bot,661403,field_out,0
2024-04-16,BOS,CLE,10,Bot,661403,double,2
2024-04-16,BOS,CLE,10,Bot,661403,sac_fly,0
2024-04-16,BOS,CLE,10,Bot,661403,field_out,0
2024-04-16,BOS,CLE,10,Top,669711,field_out,0
2024-04-16,BOS,CLE,10,Top,669711,field_out,0
2024-04-16,BOS,CLE,10,Top,669711,single,1
2024-04-16,BOS,CLE,10,Top,669711,field_out,0
2024-04-16,BOS,CLE,10,Top,669711,single,1
2024-04-16,BOS,CLE,9,Bot,683769,field_out,0
2024-04-16,BOS,CLE,9,Bot,683769,strikeout,0
2024-04-16,BOS,CLE,9,Bot,683769,field_out,0
2024-04-16,BOS,CLE,9,Top,445276,force_out,0
2024-04-16,BOS,CLE,9,Top,445276,field_out,0
2024-04-16,BOS,CLE,9,Top,445276,single,1
2024-04-16,BOS,CLE,9,Top,445276,single,1
2024-04-16,BOS,CLE,9,Top,445276,double,2
2024-04-16,BOS,CLE,9,Top,445276,field_out,0
2024-04-16,BOS,CLE,8,Bot,669212,field_out,0
2024-04-16,BOS,CLE,8,Bot,669212,strikeout,0
2024-04-16,BOS,CLE,8,Bot,669212,strikeout,0
2024-04-16,BOS,CLE,8,Bot,669212,single,1
2024-04-16,BOS,CLE,8,Top,455119,field_out,0
2024-04-16,BOS,CLE,8,Top,455119,field_out,0
2024-04-16,BOS,CLE,8,Top,455119,field_out,0
2024-04-16,BOS,CLE,7,Bot,669212,field_out,0
2024-04-16,BOS,CLE,7,Bot,669212,field_out,0
2024-04-16,BOS,CLE,7,Bot,669212,force_out,0
2024-04-16,BOS,CLE,7,Bot,669212,walk,0
2024-04-16,BOS,CLE,7,Top,657514,strikeout,0
2024-04-16,BOS,CLE,7,Top,657514,force_out,0
2024-04-16,BOS,CLE,7,Top,657514,walk,0
2024-04-16,BOS,CLE,7,Top,657514,strikeout,0
2024-04-16,BOS,CLE,6,Bot,671922,field_out,0
2024-04-16,BOS,CLE,6,Bot,671922,double,2
2024-04-16,BOS,CLE,6,Bot,671922,walk,0
2024-04-16,BOS,CLE,6,Bot,671922,double,2
2024-04-16,BOS,CLE,6,Bot,671922,strikeout,0
2024-04-16,BOS,CLE,6,Bot,595881,home_run,4
2024-04-16,BOS,CLE,6,Bot,595881,strikeout,0
2024-04-16,BOS,CLE,6,Bot,595881,walk,0
2024-04-16,BOS,CLE,6,Bot,595881,home_run,4
2024-04-16,BOS,CLE,6,Top,570257,strikeout,0
2024-04-16,BOS,CLE,6,Top,570257,field_out,0
2024-04-16,BOS,CLE,6,Top,570257,field_out,0
2024-04-16,BOS,CLE,5,Bot,676440,field_out,0
2024-04-16,BOS,CLE,5,Bot,676440,walk,0
2024-04-16,BOS,CLE,5,Bot,676440,double,2
2024-04-16,BOS,CLE,5,Bot,676440,field_out,0
2024-04-16,BOS,CLE,5,Bot,676440,field_out,0
2024-04-16,BOS,CLE,5,Top,570257,strikeout,0
2024-04-16,BOS,CLE,5,Top,570257,single,1
2024-04-16,BOS,CLE,5,Top,570257,sac_fly,0
2024-04-16,BOS,CLE,5,Top,570257,single,1
2024-04-16,BOS,CLE,5,Top,570257,single,1
2024-04-16,BOS,CLE,5,Top,570257,home_run,4
2024-04-16,BOS,CLE,5,Top,570257,strikeout,0
2024-04-16,BOS,CLE,4,Bot,676440,strikeout,0
2024-04-16,BOS,CLE,4,Bot,676440,home_run,4
2024-04-16,BOS,CLE,4,Bot,676440,strikeout,0
2024-04-16,BOS,CLE,4,Bot,676440,field_out,0
2024-04-16,BOS,CLE,4,Top,676477,field_out,0
2024-04-16,BOS,CLE,4,Top,676477,field_out,0
2024-04-16,BOS,CLE,4,Top,676477,field_out,0
2024-04-16,BOS,CLE,3,Bot,676440,field_out,0
2024-04-16,BOS,CLE,3,Bot,676440,walk,0
2024-04-16,BOS,CLE,3,Bot,676440,field_out,0
2024-04-16,BOS,CLE,3,Bot,676440,field_out,0
2024-04-16,BOS,CLE,3,Top,676477,field_out,0
2024-04-16,BOS,CLE,3,Top,676477,field_out,0
2024-04-16,BOS,CLE,3,Top,676477,sac_bunt,0
2024-04-16,BOS,CLE,3,Top,676477,single,1
2024-04-16,BOS,CLE,2,Bot,676440,strikeout,0
2024-04-16,BOS,CLE,2,Bot,676440,single,1
2024-04-16,BOS,CLE,2,Bot,676440,single,1
2024-04-16,BOS,CLE,2,Bot,676440,field_out,0
2024-04-16,BOS,CLE,2,Bot,676440,double,2
2024-04-16,BOS,CLE,2,Top,676477,strikeout,0
2024-04-16,BOS,CLE,2,Top,676477,double,2
2024-04-16,BOS,CLE,2,Top,676477,double,2
2024-04-16,BOS,CLE,2,Top,676477,walk,0
2024-04-16,BOS,CLE,2,Top,676477,field_out,0
2024-04-16,BOS,CLE,2,Top,676477,field_out,0
2024-04-16,BOS,CLE,1,Bot,676440,field_out,0
2024-04-16,BOS,CLE,1,Bot,676440,field_out,0
2024-04-16,BOS,CLE,1,Bot,676440,field_out,0
2024-04-16,BOS,CLE,1,Top,676477,field_out,0
2024-04-16,BOS,CLE,1,Top,676477,field_out,0
2024-04-16,BOS,CLE,1,Top,676477,field_out,0
2024-04-16,DET,TEX,9,Top,671345,field_out,0
2024-04-16,DET,TEX,9,Top,671345,field_out,0
2024-04-16,DET,TEX,9,Top,671345,walk,0
2024-04-16,DET,TEX,9,Top,671345,single,1
2024-04-16,DET,TEX,9,Top,605177,strikeout,0
2024-04-16,DET,TEX,8,Bot,656641,field_out,0
2024-04-16,DET,TEX,8,Bot,656641,single,1
2024-04-16,DET,TEX,8,Bot,656641,single,1
2024-04-16,DET,TEX,8,Bot,570632,force_out,0
2024-04-16,DET,TEX,8,Bot,570632,walk,0
2024-04-16,DET,TEX,8,Bot,570632,strikeout,0
2024-04-16,DET,TEX,8,Top,605177,strikeout,0
2024-04-16,DET,TEX,8,Top,605177,strikeout,0
2024-04-16,DET,TEX,8,Top,605177,field_out,0
2024-04-16,DET,TEX,7,Bot,570632,field_out,0
2024-04-16,DET,TEX,7,Bot,570632,strikeout,0
2024-04-16,DET,TEX,7,Bot,570632,strikeout,0
2024-04-16,DET,TEX,7,Top,656638,field_out,0
2024-04-16,DET,TEX,7,Top,656638,strikeout,0
2024-04-16,DET,TEX,7,Top,656638,field_out,0
2024-04-16,DET,TEX,6,Bot,592351,field_out,0
2024-04-16,DET,TEX,6,Bot,592351,field_out,0
2024-04-16,DET,TEX,6,Bot,592351,double,2
2024-04-16,DET,TEX,6,Bot,592351,walk,0
2024-04-16,DET,TEX,6,Bot,592351,strikeout,0
2024-04-16,DET,TEX,6,Top,663554,field_out,0
2024-04-16,DET,TEX,6,Top,663554,strikeout,0
2024-04-16,DET,TEX,6,Top,663554,strikeout,0
2024-04-16,DET,TEX,5,Bot,592351,strikeout,0
2024-04-16,DET,TEX,5,Bot,592351,field_out,0
2024-04-16,DET,TEX,5,Bot,592351,field_out,0
2024-04-16,DET,TEX,5,Top,663554,field_out,0
2024-04-16,DET,TEX,5,Top,663554,single,1
2024-04-16,DET,TEX,5,Top,663554,force_out,0
2024-04-16,DET,TEX,5,Top,663554,single,1
2024-04-16,DET,TEX,5,Top,663554,strikeout,0
2024-04-16,DET,TEX,5,Top,663554,single,1
2024-04-16,DET,TEX,5,Top,663554,single,1
2024-04-16,DET,TEX,4,Bot,592351,field_out,0
2024-04-16,DET,TEX,4,Bot,592351,field_out,0
2024-04-16,DET,TEX,4,Bot,592351,field_out,0
2024-04-16,DET,TEX,4,Top,663554,field_out,0
2024-04-16,DET,TEX,4,Top,663554,field_out,0
2024-04-16,DET,TEX,4,Top,663554,field_out,0
2024-04-16,DET,TEX,3,Bot,592351,field_out,0
2024-04-16,DET,TEX,3,Bot,592351,single,1
2024-04-16,DET,TEX,3,Bot,592351,field_out,0
2024-04-16,DET,TEX,3,Bot,592351,walk,0
2024-04-16,DET,TEX,3,Bot,592351,field_out,0
2024-04-16,DET,TEX,3,Top,663554,field_out,0
2024-04-16,DET,TEX,3,Top,663554,single,1
2024-04-16,DET,TEX,3,Top,663554,field_out,0
2024-04-16,DET,TEX,3,Top,663554,field_out,0
2024-04-16,DET,TEX,2,Bot,592351,field_out,0
2024-04-16,DET,TEX,2,Bot,592351,walk,0
2024-04-16,DET,TEX,2,Bot,592351,strikeout,0
2024-04-16,DET,TEX,2,Bot,592351,strikeout,0
2024-04-16,DET,TEX,2,Bot,592351,triple,3
2024-04-16,DET,TEX,2,Top,663554,strikeout,0
2024-04-16,DET,TEX,2,Top,663554,field_out,0
2024-04-16,DET,TEX,2,Top,663554,strikeout,0
2024-04-16,DET,TEX,1,Bot,592351,strikeout,0
2024-04-16,DET,TEX,1,Bot,592351,strikeout,0
2024-04-16,DET,TEX,1,Bot,592351,strikeout,0
2024-04-16,DET,TEX,1,Top,663554,strikeout,0
2024-04-16,DET,TEX,1,Top,663554,field_out,0
2024-04-16,DET,TEX,1,Top,663554,field_out,0
2024-04-16,HOU,ATL,9,Bot,628452,force_out,0
2024-04-16,HOU,ATL,9,Bot,607481,walk,0
2024-04-16,HOU,ATL,9,Bot,607481,single,1
2024-04-16,HOU,ATL,9,Bot,607481,double,2
2024-04-16,HOU,ATL,9,Bot,607481,field_out,0
2024-04-16,HOU,ATL,9,Bot,607481,field_out,0
2024-04-16,HOU,ATL,9,Bot,607481,home_run,4
2024-04-16,HOU,ATL,9,Top,666215,field_out,0
2024-04-16,HOU,ATL,9,Top,666215,walk,0
2024-04-16,HOU,ATL,9,Top,666215,field_out,0
2024-04-16,HOU,ATL,9,Top,666215,hit_by_pitch,0
2024-04-16,HOU,ATL,9,Top,666215,double,2
2024-04-16,HOU,ATL,9,Top,681869,double,2
2024-04-16,HOU,ATL,9,Top,681869,single,1
2024-04-16,HOU,ATL,9,Top,681869,single,1
2024-04-16,HOU,ATL,9,Top,681869,single,1
2024-04-16,HOU,ATL,9,Top,681869,field_out,0
2024-04-16,HOU,ATL,8,Bot,641729,field_out,0
2024-04-16,HOU,ATL,8,Bot,641729,strikeout,0
2024-04-16,HOU,ATL,8,Bot,641729,field_out,0
2024-04-16,HOU,ATL,8,Top,681869,field_out,0
2024-04-16,HOU,ATL,8,Top,681869,field_out,0
2024-04-16,HOU,ATL,8,Top,681869,strikeout,0
2024-04-16,HOU,ATL,8,Top,681869,double,2
2024-04-16,HOU,ATL,7,Bot,554431,strikeout,0
2024-04-16,HOU,ATL,7,Bot,554431,strikeout,0
2024-04-16,HOU,ATL,7,Bot,554431,field_out,0
2024-04-16,HOU,ATL,7,Top,681869,field_out,0
2024-04-16,HOU,ATL,7,Top,681869,strikeout,0
2024-04-16,HOU,ATL,7,Top,681869,sac_fly,0
2024-04-16,HOU,ATL,7,Top,686613,walk,0
2024-04-16,HOU,ATL,7,Top,686613,walk,0
2024-04-16,HOU,ATL,7,Top,686613,double,2
2024-04-16,HOU,ATL,6,Bot,625643,field_out,0
2024-04-16,HOU,ATL,6,Bot,625643,field_out,0
2024-04-16,HOU,ATL,6,Bot,625643,field_out,0
2024-04-16,HOU,ATL,6,Top,686613,field_out,0
2024-04-16,HOU,ATL,6,Top,686613,field_out,0
2024-04-16,HOU,ATL,6,Top,686613,field_out,0
2024-04-16,HOU,ATL,5,Bot,625643,field_out,0
2024-04-16,HOU,ATL,5,Bot,625643,strikeout,0
2024-04-16,HOU,ATL,5,Bot,625643,strikeout,0
2024-04-16,HOU,ATL,5,Top,686613,field_out,0
2024-04-16,HOU,ATL,5,Top,686613,single,1
2024-04-16,HOU,ATL,5,Top,686613,field_out,0
2024-04-16,HOU,ATL,5,Top,686613,field_out,0
2024-04-16,HOU,ATL,4,Bot,625643,strikeout,0
2024-04-16,HOU,ATL,4,Bot,625643,single,1
2024-04-16,HOU,ATL,4,Bot,625643,strikeout,0
2024-04-16,HOU,ATL,4,Bot,625643,single,1
2024-04-16,HOU,ATL,4,Bot,625643,field_out,0
2024-04-16,HOU,ATL,4,Top,686613,strikeout_double_play,0
2024-04-16,HOU,ATL,4,Top,686613,field_out,0
2024-04-16,HOU,ATL,4,Top,686613,single,1
2024-04-16,HOU,ATL,3,Bot,625643,field_out,0
2024-04-16,HOU,ATL,3,Bot,625643,field_out,0
2024-04-16,HOU,ATL,3,Bot,625643,strikeout,0
2024-04-16,HOU,ATL,3,Bot,625643,double,2
2024-04-16,HOU,ATL,3,Top,686613,field_out,0
2024-04-16,HOU,ATL,3,Top,686613,field_out,0
2024-04-16,HOU,ATL,3,Top,686613,field_out,0
2024-04-16,HOU,ATL,2,Bot,625643,strikeout,0
2024-04-16,HOU,ATL,2,Bot,625643,field_out,0
2024-04-16,HOU,ATL,2,Bot,625643,double,2
2024-04-16,HOU,ATL,2,Bot,625643,field_out,0
2024-04-16,HOU,ATL,2,Top,686613,strikeout,0
2024-04-16,HOU,ATL,2,Top,686613,home_run,4
2024-04-16,HOU,ATL,2,Top,686613,grounded_into_double_play,0
2024-04-16,HOU,ATL,2,Top,686613,walk,0
2024-04-16,HOU,ATL,1,Bot,625643,field_out,0
2024-04-16,HOU,ATL,1,Bot,625643,walk,0
2024-04-16,HOU,ATL,1,Bot,625643,strikeout,0
2024-04-16,HOU,ATL,1,Bot,625643,field_out,0
2024-04-16,HOU,ATL,1,Top,686613,field_out,0
2024-04-16,HOU,ATL,1,Top,686613,strikeout,0
2024-04-16,HOU,ATL,1,Top,686613,single,1
2024-04-16,LAD,WSH,9,Top,543339,field_out,0
2024-04-16,LAD,WSH,9,Top,543339,single,1
2024-04-16,LAD,WSH,9,Top,543339,field_out,0
2024-04-16,LAD,WSH,9,Top,543339,strikeout,0
2024-04-16,LAD,WSH,8,Bot,663432,walk,0
2024-04-16,LAD,WSH,8,Bot,663432,single,1
2024-04-16,LAD,WSH,8,Bot,663432,single,1
2024-04-16,LAD,WSH,8,Bot,663432,field_out,0
2024-04-16,LAD,WSH,8,Bot,663432,double,2
2024-04-16,LAD,WSH,8,Bot,663432,strikeout,0
2024-04-16,LAD,WSH,8,Top,523260,field_out,0
2024-04-16,LAD,WSH,8,Top,523260,hit_by_pitch,0
2024-04-16,LAD,WSH,8,Top,523260,walk,0
2024-04-16,LAD,WSH,8,Top,523260,field_out,0
2024-04-16,LAD,WSH,8,Top,523260,strikeout,0
2024-04-16,LAD,WSH,7,Bot,571882,strikeout,0
2024-04-16,LAD,WSH,7,Bot,571882,strikeout,0
2024-04-16,LAD,WSH,7,Bot,571882,single,1
2024-04-16,LAD,WSH,7,Bot,571578,field_out,0
2024-04-16,LAD,WSH,7,Bot,571578,double,2
2024-04-16,LAD,WSH,7,Top,642232,field_out,0
2024-04-16,LAD,WSH,7,Top,642232,field_out,0
2024-04-16,LAD,WSH,7,Top,642232,field_out,0
2024-04-16,LAD,WSH,6,Bot,571578,field_out,0
2024-04-16,LAD,WSH,6,Bot,571578,field_out,0
2024-04-16,LAD,WSH,6,Bot,571578,field_out,0
2024-04-16,LAD,WSH,6,Top,642232,strikeout,0
2024-04-16,LAD,WSH,6,Top,642232,field_out,0
2024-04-16,LAD,WSH,6,Top,642232,field_out,0
2024-04-16,LAD,WSH,5,Bot,571578,walk,0
2024-04-16,LAD,WSH,5,Bot,571578,home_run,4
2024-04-16,LAD,WSH,5,Bot,571578,field_out,0
2024-04-16,LAD,WSH,5,Bot,571578,strikeout,0
2024-04-16,LAD,WSH,5,Top,642232,field_out,0
2024-04-16,LAD,WSH,5,Top,642232,field_out,0
2024-04-16,LAD,WSH,5,Top,642232,field_out,0
2024-04-16,LAD,WSH,4,Bot,571578,field_out,0
2024-04-16,LAD,WSH,4,Bot,571578,single,1
2024-04-16,LAD,WSH,4,Bot,571578,field_out,0
2024-04-16,LAD,WSH,4,Bot,571578,single,1
2024-04-16,LAD,WSH,4,Bot,571578,strikeout,0
2024-04-16,LAD,WSH,4,Top,642232,strikeout,0
2024-04-16,LAD,WSH,4,Top,642232,field_out,0
2024-04-16,LAD,WSH,4,Top,642232,field_out,0
2024-04-16,LAD,WSH,3,Bot,571578,field_out,0
2024-04-16,LAD,WSH,3,Bot,571578,strikeout,0
2024-04-16,LAD,WSH,3,Bot,571578,field_out,0
2024-04-16,LAD,WSH,3,Top,642232,strikeout,0
2024-04-16,LAD,WSH,3,Top,642232,field_out,0
2024-04-16,LAD,WSH,3,Top,642232,home_run,4
2024-04-16,LAD,WSH,3,Top,642232,field_out,0
2024-04-16,LAD,WSH,3,Top,642232,single,1
2024-04-16,LAD,WSH,2,Bot,571578,field_out,0
2024-04-16,LAD,WSH,2,Bot,571578,field_out,0
2024-04-16,LAD,WSH,2,Bot,571578,double,2
2024-04-16,LAD,WSH,2,Bot,571578,single,1
2024-04-16,LAD,WSH,2,Bot,571578,walk,0
2024-04-16,LAD,WSH,2,Bot,571578,single,1
2024-04-16,LAD,WSH,2,Bot,571578,strikeout,0
2024-04-16,LAD,WSH,2,Top,669165,field_out,0
2024-04-16,LAD,WSH,2,Top,669165,field_out,0
2024-04-16,LAD,WSH,2,Top,669165,field_out,0
2024-04-16,LAD,WSH,1,Bot,571578,strikeout,0
2024-04-16,LAD,WSH,1,Bot,571578,grounded_into_double_play,0
2024-04-16,LAD,WSH,1,Bot,571578,walk,0
2024-04-16,LAD,WSH,1,Bot,571578,single,1
2024-04-16,LAD,WSH,1,Bot,571578,single,1
2024-04-16,LAD,WSH,1,Top,669165,field_out,0
2024-04-16,LAD,WSH,1,Top,669165,field_out,0
2024-04-16,LAD,WSH,1,Top,669165,single,1
2024-04-16,LAD,WSH,1,Top,669165,double,2
2024-04-16,LAD,WSH,1,Top,669165,single,1
2024-04-16,MIA,SF,9,Top,656945,field_out,0
2024-04-16,MIA,SF,9,Top,656945,strikeout,0
2024-04-16,MIA,SF,9,Top,656945,walk,0
2024-04-16,MIA,SF,9,Top,656945,walk,0
2024-04-16,MIA,SF,9,Top,656945,field_out,0
2024-04-16,MIA,SF,8,Bot,669062,strikeout,0
2024-04-16,MIA,SF,8,Bot,669062,field_out,0
2024-04-16,MIA,SF,8,Bot,669062,field_out,0
2024-04-16,MIA,SF,8,Top,676534,strikeout,0
2024-04-16,MIA,SF,8,Top,676534,field_out,0
2024-04-16,MIA,SF,8,Top,676534,strikeout,0
2024-04-16,MIA,SF,8,Top,676534,single,1
